År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6
2016;30B;31;29401;29600;6800;7902;5402;5402;8840;8840
2016;30B;31;29601;29800;6855;7969;5469;5469;8902;8902
2016;30B;31;29801;30000;6916;8036;5536;5536;8964;8964
2016;30B;31;30001;30200;6978;8103;5603;5603;9026;9026
2016;30B;31;30201;30400;7040;8171;5671;5671;9088;9088
2016;30B;31;30401;30600;7102;8240;5740;5740;9150;9150
2016;30B;31;30601;30800;7164;8308;5808;5808;9212;9212
2016;30B;31;30801;31000;7226;8375;5875;5875;9274;9274
2016;30B;31;31001;31200;7288;8442;5942;5942;9336;9336
2016;30B;31;31201;31400;7350;8509;6009;6009;9398;9398
2016;30B;31;31401;31600;7412;8576;6076;6076;9460;9460
2016;30B;31;31601;31800;7474;8643;6143;6143;9522;9522
2016;30B;31;31801;32000;7536;8713;6213;6213;9584;9584
2016;30B;31;32001;32200;7598;8780;6280;6280;9646;9646
2016;30B;31;32201;32400;7660;8847;6347;6347;9708;9708
2016;30B;31;32401;32600;7722;8915;6415;6415;9770;9770
2016;30B;31;32601;32800;7784;8982;6482;6482;9832;9832
2016;30B;31;32801;33000;7846;9049;6549;6549;9894;9894
2016;30B;31;33001;33200;7908;9119;6619;6619;9956;9956
2016;30B;31;33201;33400;7970;9186;6686;6686;10018;10018
2016;30B;31;33401;33600;8032;9253;6753;6753;10080;10080
2016;30B;31;33601;33800;8094;9320;6820;6820;10142;10142
2016;30B;31;33801;34000;8156;9387;6887;6887;10204;10204
2016;30B;31;34001;34200;8218;9455;6955;6955;10266;10266
2016;30B;31;34201;34400;8280;9524;7024;7024;10328;10328
2016;30B;31;34401;34600;8342;9591;7091;7091;10390;10390
2016;30B;31;34601;34800;8404;9659;7159;7159;10452;10452
2016;30B;31;34801;35000;8466;9726;7226;7226;10514;10514
2016;30B;31;35001;35200;8528;9793;7293;7293;10576;10576
2016;30B;31;35201;35400;8590;9860;7360;7360;10638;10638
2016;30B;31;35401;35600;8652;9930;7430;7430;10700;10700
2016;30B;31;35601;35800;8714;9997;7497;7497;10762;10762
2016;30B;31;35801;36000;8776;10064;7564;7564;10824;10824
2016;30B;31;36001;36200;8838;10131;7631;7631;10886;10886
2016;30B;31;36201;36400;8900;10199;7699;7699;10948;10948
2016;30B;31;36401;36600;8962;10266;7766;7766;11010;11010
2016;30B;31;36601;36800;9024;10333;7833;7833;11072;11072
2016;30B;31;36801;37000;9099;10403;7903;7903;11147;11147
2016;30B;31;37001;37200;9201;10470;7970;7970;11249;11249
2016;30B;31;37201;37400;9303;10537;8037;8037;11351;11351
2016;30B;31;37401;37600;9405;10604;8104;8104;11453;11453
2016;30B;31;37601;37800;9507;10671;8171;8171;11555;11555
2016;30B;31;37801;38000;9609;10738;8238;8238;11657;11657
2016;30B;31;38001;38200;9711;10808;8308;8308;11759;11759
2016;30B;31;38201;38400;9813;10875;8375;8375;11861;11861
2016;30B;31;38401;38600;9915;10943;8443;8443;11963;11963
2016;30B;31;38601;38800;10017;11010;8510;8510;12065;12065
2016;30B;31;38801;39000;10119;11077;8577;8577;12167;12167
2016;30B;31;39001;39200;10221;11164;8664;8664;12269;12269
2016;30B;31;39201;39400;10323;11279;8779;8779;12371;12371
2016;30B;31;39401;39600;10425;11389;8889;8889;12473;12473
2016;30B;31;39601;39800;10527;11500;9000;9000;12575;12575
2016;30B;31;39801;40000;10629;11610;9110;9110;12677;12677
2016;30B;31;40001;40200;10731;11721;9221;9221;12779;12779
2016;30B;31;40201;40400;10833;11831;9331;9331;12881;12881
2016;30B;31;40401;40600;10935;11946;9446;9446;12983;12983
2016;30B;31;40601;40800;11037;12057;9557;9557;13085;13085
2016;30B;31;40801;41000;11139;12167;9667;9667;13187;13187
2016;30B;31;41001;41200;11241;12278;9778;9778;13289;13289
2016;30B;31;41201;41400;11343;12388;9888;9888;13391;13391
2016;30B;31;41401;41600;11445;12499;9999;9999;13493;13493
2016;30B;31;41601;41800;11547;12609;10109;10109;13595;13595
2016;30B;31;41801;42000;11649;12724;10224;10224;13697;13697
2016;30B;31;42001;42200;11751;12834;10334;10334;13799;13799
2016;30B;31;42201;42400;11853;12945;10445;10445;13901;13901
2016;30B;31;42401;42600;11955;13055;10555;10555;14003;14003
2016;30B;31;42601;42800;12057;13166;10666;10666;14105;14105
2016;30B;31;42801;43000;12159;13276;10776;10776;14207;14207
2016;30B;31;43001;43200;12261;13391;10891;10891;14309;14309
2016;30B;31;43201;43400;12363;13502;11002;11002;14411;14411
2016;30B;31;43401;43600;12465;13612;11112;11112;14513;14513
2016;30B;31;43601;43800;12567;13723;11223;11223;14615;14615
2016;30B;31;43801;44000;12669;13833;11333;11333;14717;14717
2016;30B;31;44001;44200;12771;13944;11444;11444;14819;14819
2016;30B;31;44201;44400;12873;14058;11558;11558;14921;14921
2016;30B;31;44401;44600;12975;14169;11669;11669;15023;15023
2016;30B;31;44601;44800;13077;14279;11779;11779;15125;15125
2016;30B;31;44801;45000;13179;14390;11890;11890;15227;15227
2016;30B;31;45001;45200;13281;14500;12000;12000;15329;15329
2016;30B;31;45201;45400;13383;14611;12111;12111;15431;15431
2016;30B;31;45401;45600;13485;14726;12226;12226;15533;15533
2016;30B;31;45601;45800;13587;14836;12336;12336;15635;15635
2016;30B;31;45801;46000;13689;14942;12442;12442;15737;15737
2016;30B;31;46001;46200;13791;15044;12544;12544;15839;15839
2016;30B;31;46201;46400;13893;15146;12646;12646;15941;15941
2016;30B;31;46401;46600;13995;15248;12748;12748;16043;16043
2016;30B;31;46601;46800;14097;15350;12850;12850;16145;16145
2016;30B;31;46801;47000;14199;15452;12952;12952;16247;16247
2016;30B;31;47001;47200;14301;15554;13054;13054;16349;16349
2016;30B;31;47201;47400;14403;15656;13156;13156;16451;16451
2016;30B;31;47401;47600;14505;15758;13258;13258;16553;16553
2016;30B;31;47601;47800;14607;15860;13360;13360;16655;16655
2016;30B;31;47801;48000;14709;15962;13462;13462;16757;16757
2016;30B;31;48001;48200;14811;16064;13564;13564;16859;16859
2016;30B;31;48201;48400;14913;16166;13666;13666;16961;16961
2016;30B;31;48401;48600;15015;16268;13768;13768;17063;17063
2016;30B;31;48601;48800;15117;16370;13870;13870;17165;17165
2016;30B;31;48801;49000;15219;16472;13972;13972;17267;17267
2016;30B;31;49001;49200;15321;16574;14074;14074;17369;17369
2016;30B;31;49201;49400;15423;16676;14176;14176;17471;17471
2016;30B;31;49401;49600;15525;16778;14278;14278;17573;17573
2016;30B;31;49601;49800;15627;16880;14380;14380;17675;17675
2016;30B;31;49801;50000;15730;16982;14482;14482;17777;17777
2016;30B;31;50001;50200;15838;17084;14590;14590;17879;17879
2016;30B;31;50201;50400;15946;17186;14698;14698;17981;17981
2016;30B;31;50401;50600;16054;17288;14806;14806;18083;18083
2016;30B;31;50601;50800;16162;17390;14914;14914;18185;18185
2016;30B;31;50801;51000;16270;17492;15022;15022;18287;18287
2016;30B;31;51001;51200;16378;17594;15130;15130;18389;18389
2016;30B;31;51201;51400;16486;17696;15238;15238;18491;18491
2016;30B;31;51401;51600;16594;17798;15346;15346;18593;18593
2016;30B;31;51601;51800;16702;17900;15454;15454;18695;18695
2016;30B;31;51801;52000;16810;18002;15562;15562;18797;18797
2016;30B;31;52001;52200;16918;18104;15670;15670;18899;18899
2016;30B;31;52201;52400;17026;18206;15778;15778;19001;19001
2016;30B;31;52401;52600;17134;18308;15886;15886;19103;19103
2016;30B;31;52601;52800;17242;18410;15994;15994;19205;19205
2016;30B;31;52801;53000;17350;18512;16102;16102;19307;19307
2016;30B;31;53001;53200;17458;18614;16210;16210;19409;19409
2016;30B;31;53201;53400;17574;18716;16318;16318;19519;19519
2016;30B;31;53401;53600;17692;18818;16426;16426;19631;19631
2016;30B;31;53601;53800;17810;18920;16534;16534;19743;19743
2016;30B;31;53801;54000;17928;19022;16642;16642;19855;19855
2016;30B;31;54001;54200;18046;19124;16750;16750;19967;19967
2016;30B;31;54201;54400;18164;19226;16858;16858;20079;20079
2016;30B;31;54401;54600;18282;19328;16966;16966;20191;20191
2016;30B;31;54601;54800;18400;19431;17075;17075;20303;20303
2016;30B;31;54801;55000;18518;19543;17193;17193;20415;20415
2016;30B;31;55001;55200;18636;19655;17311;17311;20527;20527
2016;30B;31;55201;55400;18754;19767;17429;17429;20639;20639
2016;30B;31;55401;55600;18872;19879;17547;17547;20751;20751
2016;30B;31;55601;55800;18990;19991;17665;17665;20863;20863
2016;30B;31;55801;56000;19108;20103;17783;17783;20975;20975
2016;30B;31;56001;56200;19226;20215;17901;17901;21087;21087
2016;30B;31;56201;56400;19344;20327;18019;18019;21199;21199
2016;30B;31;56401;56600;19462;20439;18137;18137;21311;21311
2016;30B;31;56601;56800;19580;20551;18255;18255;21423;21423
2016;30B;31;56801;57000;19698;20663;18373;18373;21535;21535
2016;30B;31;57001;57200;19816;20775;18491;18491;21647;21647
2016;30B;31;57201;57400;19934;20887;18609;18609;21759;21759
2016;30B;31;57401;57600;20052;20999;18727;18727;21871;21871
2016;30B;31;57601;57800;20170;21111;18845;18845;21983;21983
2016;30B;31;57801;58000;20288;21223;18963;18963;22095;22095
2016;30B;31;58001;58200;20406;21335;19081;19081;22207;22207
2016;30B;31;58201;58400;20524;21447;19199;19199;22319;22319
2016;30B;31;58401;58600;20642;21559;19317;19317;22431;22431
2016;30B;31;58601;58800;20760;21671;19435;19435;22543;22543
2016;30B;31;58801;59000;20878;21783;19553;19553;22655;22655
2016;30B;31;59001;59200;20996;21895;19671;19671;22767;22767
2016;30B;31;59201;59400;21114;22007;19789;19789;22879;22879
2016;30B;31;59401;59600;21232;22119;19907;19907;22991;22991
2016;30B;31;59601;59800;21350;22231;20025;20025;23103;23103
2016;30B;31;59801;60000;21468;22343;20143;20143;23215;23215
2016;30B;31;60001;60200;21586;22455;20261;20261;23327;23327
2016;30B;31;60201;60400;21704;22567;20379;20379;23439;23439
2016;30B;31;60401;60600;21822;22679;20497;20497;23551;23551
2016;30B;31;60601;60800;21940;22791;20615;20615;23663;23663
2016;30B;31;60801;61000;22058;22903;20733;20733;23775;23775
2016;30B;31;61001;61200;22176;23015;20851;20851;23887;23887
2016;30B;31;61201;61400;22294;23127;20969;20969;23999;23999
2016;30B;31;61401;61600;22412;23239;21087;21087;24111;24111
2016;30B;31;61601;61800;22530;23351;21205;21205;24223;24223
2016;30B;31;61801;62000;22648;23463;21323;21323;24335;24335
2016;30B;31;62001;62200;22766;23575;21441;21441;24447;24447
2016;30B;31;62201;62400;22884;23687;21559;21559;24559;24559
2016;30B;31;62401;62600;23002;23799;21677;21677;24671;24671
2016;30B;31;62601;62800;23120;23911;21795;21795;24783;24783
2016;30B;31;62801;63000;23238;24023;21913;21913;24895;24895
2016;30B;31;63001;63200;23356;24135;22031;22031;25007;25007
2016;30B;31;63201;63400;23474;24247;22149;22149;25119;25119
2016;30B;31;63401;63600;23592;24359;22267;22267;25231;25231
2016;30B;31;63601;63800;23710;24471;22385;22385;25343;25343
2016;30B;31;63801;64000;23828;24583;22503;22503;25455;25455
2016;30B;31;64001;64200;23946;24695;22621;22621;25567;25567
2016;30B;31;64201;64400;24064;24807;22739;22739;25679;25679
2016;30B;31;64401;64600;24182;24919;22857;22857;25791;25791
2016;30B;31;64601;64800;24300;25031;22975;22975;25903;25903
2016;30B;31;64801;65000;24418;25143;23093;23093;26015;26015
2016;30B;31;65001;65200;24536;25255;23211;23211;26127;26127
2016;30B;31;65201;65400;24654;25367;23329;23329;26239;26239
2016;30B;31;65401;65600;24772;25479;23447;23447;26351;26351
2016;30B;31;65601;65800;24890;25591;23565;23565;26463;26463
2016;30B;31;65801;66000;25008;25703;23683;23683;26575;26575
2016;30B;31;66001;66200;25126;25815;23801;23801;26687;26687
2016;30B;31;66201;66400;25244;25927;23919;23919;26799;26799
2016;30B;31;66401;66600;25362;26039;24037;24037;26911;26911
2016;30B;31;66601;66800;25480;26151;24155;24155;27023;27023
2016;30B;31;66801;67000;25598;26263;24273;24273;27135;27135
2016;30B;31;67001;67200;25716;26375;24391;24391;27247;27247
2016;30B;31;67201;67400;25834;26487;24509;24509;27359;27359
2016;30B;31;67401;67600;25952;26599;24627;24627;27471;27471
2016;30B;31;67601;67800;26070;26711;24745;24745;27583;27583
2016;30B;31;67801;68000;26188;26823;24863;24863;27695;27695
2016;30B;31;68001;68200;26306;26935;24981;24981;27807;27807
2016;30B;31;68201;68400;26424;27047;25099;25099;27919;27919
2016;30B;31;68401;68600;26542;27159;25217;25217;28031;28031
2016;30B;31;68601;68800;26660;27271;25335;25335;28143;28143
2016;30B;31;68801;69000;26778;27383;25453;25453;28255;28255
2016;30B;31;69001;69200;26896;27495;25571;25571;28367;28367
2016;30B;31;69201;69400;27014;27607;25689;25689;28479;28479
2016;30B;31;69401;69600;27132;27719;25807;25807;28591;28591
2016;30B;31;69601;69800;27250;27831;25925;25925;28703;28703
2016;30B;31;69801;70000;27368;27943;26043;26043;28815;28815
2016;30B;31;70001;70200;27486;28055;26161;26161;28927;28927
2016;30B;31;70201;70400;27604;28167;26279;26279;29039;29039
2016;30B;31;70401;70600;27722;28279;26397;26397;29151;29151
2016;30B;31;70601;70800;27840;28391;26515;26515;29263;29263
2016;30B;31;70801;71000;27958;28503;26633;26633;29375;29375
2016;30B;31;71001;71200;28076;28615;26751;26751;29487;29487
2016;30B;31;71201;71400;28194;28727;26869;26869;29599;29599
2016;30B;31;71401;71600;28312;28839;26987;26987;29711;29711
2016;30B;31;71601;71800;28430;28951;27105;27105;29823;29823
2016;30B;31;71801;72000;28548;29063;27223;27223;29935;29935
2016;30B;31;72001;72200;28666;29175;27341;27341;30047;30047
2016;30B;31;72201;72400;28784;29287;27459;27459;30159;30159
2016;30B;31;72401;72600;28902;29399;27577;27577;30271;30271
2016;30B;31;72601;72800;29020;29511;27695;27695;30383;30383
2016;30B;31;72801;73000;29138;29623;27813;27813;30495;30495
2016;30B;31;73001;73200;29256;29735;27931;27931;30607;30607
2016;30B;31;73201;73400;29374;29847;28049;28049;30719;30719
2016;30B;31;73401;73600;29492;29959;28167;28167;30831;30831
2016;30B;31;73601;73800;29610;30071;28285;28285;30943;30943
2016;30B;31;73801;74000;29728;30183;28403;28403;31055;31055
2016;30B;31;74001;74200;29846;30295;28521;28521;31167;31167
2016;30B;31;74201;74400;29964;30407;28639;28639;31279;31279
2016;30B;31;74401;74600;30082;30519;28757;28757;31391;31391
2016;30B;31;74601;74800;30200;30631;28875;28875;31503;31503
2016;30B;31;74801;75000;30318;30743;28993;28993;31615;31615
2016;30B;31;75001;75200;30436;30855;29111;29111;31727;31727
2016;30B;31;75201;75400;30554;30967;29229;29229;31839;31839
2016;30B;31;75401;75600;30672;31079;29347;29347;31951;31951
2016;30B;31;75601;75800;30790;31191;29465;29465;32063;32063
2016;30B;31;75801;76000;30908;31303;29583;29583;32175;32175
2016;30B;31;76001;76200;31026;31415;29701;29701;32287;32287
2016;30B;31;76201;76400;31144;31527;29819;29819;32399;32399
2016;30B;31;76401;76600;31262;31639;29937;29937;32511;32511
2016;30B;31;76601;76800;31380;31751;30055;30055;32623;32623
2016;30B;31;76801;77000;31498;31863;30173;30173;32735;32735
2016;30B;31;77001;77200;31616;31975;30291;30291;32847;32847
2016;30B;31;77201;77400;31734;32087;30409;30409;32959;32959
2016;30B;31;77401;77600;31852;32199;30527;30527;33071;33071
2016;30B;31;77601;77800;31970;32311;30645;30645;33183;33183
2016;30B;31;77801;78000;32088;32423;30763;30763;33295;33295
2016;30B;31;78001;78200;32206;32535;30881;30881;33407;33407
2016;30B;31;78201;78400;32324;32647;30999;30999;33519;33519
2016;30B;31;78401;78600;32442;32759;31117;31117;33631;33631
2016;30B;31;78601;78800;32560;32871;31235;31235;33743;33743
2016;30B;31;78801;79000;32678;32983;31353;31353;33855;33855
2016;30B;31;79001;79200;32796;33095;31471;31471;33967;33967
2016;30B;31;79201;79400;32914;33207;31589;31589;34079;34079
2016;30B;31;79401;79600;33032;33319;31707;31707;34191;34191
2016;30B;31;79601;79800;33150;33431;31825;31825;34303;34303
2016;30B;31;79801;80000;33268;33543;31943;31943;34415;34415
2016;30%;31;80001;82400;42;42;40;40;43;43
2016;30%;31;82401;83000;42;42;41;41;43;43
2016;30%;31;83001;83200;42;42;41;41;44;44
2016;30%;31;83201;84400;42;43;41;41;44;44
2016;30%;31;84401;87000;43;43;41;41;44;44
2016;30%;31;87001;89800;43;43;42;42;44;44
2016;30%;31;89801;90000;44;43;42;42;44;44
2016;30%;31;90001;90200;44;44;42;42;44;44
2016;30%;31;90201;92400;44;44;42;42;45;45
2016;30%;31;92401;96000;44;44;43;43;45;45
2016;30%;31;96001;97800;45;44;43;43;45;45
2016;30%;31;97801;98400;45;45;43;43;45;45
2016;30%;31;98401;98800;45;45;44;44;45;45
2016;30%;31;98801;103000;45;45;44;44;46;46
2016;30%;31;103001;105200;46;45;44;44;46;46
2016;30%;31;105201;107200;46;45;45;45;46;46
2016;30%;31;107201;109200;46;46;45;45;46;46
2016;30%;31;109201;111400;46;46;45;45;47;47
2016;30%;31;111401;113000;47;46;45;45;47;47
2016;30%;31;113001;118400;47;46;46;46;47;47
2016;30%;31;118401;122000;47;47;46;46;47;47
2016;30%;31;122001;132400;48;47;47;47;48;48
2016;30%;31;132401;132600;48;48;47;47;48;48
2016;30%;31;132601;138400;48;48;48;48;48;48
2016;30%;31;138401;150000;49;48;48;48;49;49
2016;30%;31;150001;159600;49;49;49;49;49;49
2016;30%;31;159601;173000;50;49;49;49;50;50
2016;30%;31;173001;188800;50;50;50;50;50;50
2016;30%;31;188801;204600;51;50;50;50;51;51
2016;30%;31;204601;230600;51;51;51;51;51;51
2016;30%;31;230601;250000;52;51;51;51;52;52
2016;30%;31;250001;296600;52;52;52;52;52;52
2016;30%;31;296601;321600;53;52;52;52;53;53
2016;30%;31;321601;415200;53;53;53;53;53;53
2016;30%;31;415201;450200;54;53;53;53;54;54
2016;30%;31;450201;692200;54;54;54;54;54;54
2016;30%;31;692201;750400;55;54;54;54;55;55
2016;30%;31;750401;2076800;55;55;55;55;55;55
2016;30%;31;2076801;2251200;56;55;55;55;56;56
2016;30%;31;2251201;;56;56;56;56;56;56
2016;30B;32;1;1500;0;0;0;0;0;0
2016;30B;32;1501;1600;108;0;108;0;108;10
2016;30B;32;1601;1700;118;0;116;0;118;42
2016;30B;32;1701;1800;127;0;125;0;127;74
2016;30B;32;1801;1900;137;0;133;0;137;106
2016;30B;32;1901;2000;146;0;141;0;146;138
2016;30B;32;2001;2100;156;0;150;0;170;170
2016;30B;32;2101;2200;157;0;150;0;202;202
2016;30B;32;2201;2300;167;0;158;0;234;234
2016;30B;32;2301;2400;176;0;166;0;266;266
2016;30B;32;2401;2500;186;0;175;0;298;298
2016;30B;32;2501;2600;195;0;183;0;330;330
2016;30B;32;2601;2700;205;0;191;0;362;362
2016;30B;32;2701;2800;214;0;200;0;394;394
2016;30B;32;2801;2900;216;0;200;0;426;426
2016;30B;32;2901;3000;225;0;208;0;458;458
2016;30B;32;3001;3100;235;0;216;0;490;490
2016;30B;32;3101;3200;244;0;225;0;522;522
2016;30B;32;3201;3300;254;0;233;0;554;554
2016;30B;32;3301;3400;263;0;241;0;586;586
2016;30B;32;3401;3500;264;0;241;0;618;618
2016;30B;32;3501;3600;274;0;250;0;650;650
2016;30B;32;3601;3700;283;0;258;0;680;680
2016;30B;32;3701;3800;293;0;266;0;706;706
2016;30B;32;3801;3900;302;0;275;0;730;730
2016;30B;32;3901;4000;311;0;283;0;757;757
2016;30B;32;4001;4100;312;0;283;0;781;781
2016;30B;32;4101;4200;322;24;292;0;808;808
2016;30B;32;4201;4300;331;48;301;1;834;834
2016;30B;32;4301;4400;340;72;311;2;858;858
2016;30B;32;4401;4500;349;96;320;3;885;885
2016;30B;32;4501;4600;359;120;329;4;909;909
2016;30B;32;4601;4700;360;144;330;5;936;936
2016;30B;32;4701;4800;369;168;339;6;962;962
2016;30B;32;4801;4900;378;192;348;7;986;986
2016;30B;32;4901;5000;388;216;358;8;1013;1013
2016;30B;32;5001;5100;397;240;367;9;1037;1037
2016;30B;32;5101;5200;418;264;376;9;1064;1064
2016;30B;32;5201;5300;440;288;385;10;1090;1090
2016;30B;32;5301;5400;461;312;386;11;1114;1114
2016;30B;32;5401;5500;483;336;395;12;1141;1141
2016;30B;32;5501;5600;504;360;405;13;1165;1165
2016;30B;32;5601;5700;526;384;414;14;1192;1192
2016;30B;32;5701;5800;547;408;423;15;1218;1218
2016;30B;32;5801;5900;569;432;432;16;1242;1242
2016;30B;32;5901;6000;590;456;433;17;1269;1269
2016;30B;32;6001;6100;612;480;443;18;1293;1293
2016;30B;32;6101;6200;634;504;452;18;1320;1320
2016;30B;32;6201;6300;655;528;461;19;1346;1346
2016;30B;32;6301;6400;677;552;470;20;1370;1370
2016;30B;32;6401;6500;698;576;479;21;1397;1397
2016;30B;32;6501;6600;720;600;480;22;1421;1421
2016;30B;32;6601;6700;741;624;490;23;1448;1448
2016;30B;32;6701;6800;763;648;499;24;1474;1474
2016;30B;32;6801;6900;784;672;508;25;1498;1498
2016;30B;32;6901;7000;806;696;517;26;1525;1525
2016;30B;32;7001;7100;827;720;527;27;1549;1549
2016;30B;32;7101;7200;849;744;527;27;1576;1576
2016;30B;32;7201;7300;870;768;537;28;1602;1602
2016;30B;32;7301;7400;892;792;546;29;1626;1626
2016;30B;32;7401;7500;913;816;555;30;1653;1653
2016;30B;32;7501;7600;935;840;564;31;1677;1677
2016;30B;32;7601;7700;957;864;574;32;1704;1704
2016;30B;32;7701;7800;978;888;583;33;1730;1730
2016;30B;32;7801;7900;1000;912;584;34;1754;1754
2016;30B;32;7901;8000;1021;936;593;35;1781;1781
2016;30B;32;8001;8100;1043;960;602;36;1805;1805
2016;30B;32;8101;8200;1064;984;611;36;1832;1832
2016;30B;32;8201;8300;1086;1008;621;37;1858;1858
2016;30B;32;8301;8400;1107;1032;630;38;1882;1882
2016;30B;32;8401;8500;1129;1056;631;39;1909;1909
2016;30B;32;8501;8600;1150;1080;640;40;1933;1933
2016;30B;32;8601;8700;1172;1104;649;41;1960;1960
2016;30B;32;8701;8800;1193;1128;659;42;1986;1986
2016;30B;32;8801;8900;1215;1152;668;43;2010;2010
2016;30B;32;8901;9000;1236;1176;677;44;2037;2037
2016;30B;32;9001;9100;1258;1200;678;45;2061;2061
2016;30B;32;9101;9200;1280;1224;687;45;2088;2088
2016;30B;32;9201;9300;1301;1248;696;46;2114;2114
2016;30B;32;9301;9400;1323;1272;706;47;2138;2138
2016;30B;32;9401;9500;1344;1296;715;48;2165;2165
2016;30B;32;9501;9600;1366;1320;724;49;2189;2189
2016;30B;32;9601;9700;1387;1344;725;50;2216;2216
2016;30B;32;9701;9800;1409;1368;734;51;2242;2242
2016;30B;32;9801;9900;1430;1392;743;52;2266;2266
2016;30B;32;9901;10000;1452;1416;753;53;2293;2293
2016;30B;32;10001;10100;1473;1445;762;54;2320;2320
2016;30B;32;10101;10200;1495;1477;772;55;2352;2352
2016;30B;32;10201;10300;1517;1509;781;56;2384;2384
2016;30B;32;10301;10400;1539;1541;782;57;2416;2416
2016;30B;32;10401;10500;1561;1573;792;59;2448;2448
2016;30B;32;10501;10600;1582;1605;801;60;2480;2480
2016;30B;32;10601;10700;1604;1637;811;61;2512;2512
2016;30B;32;10701;10800;1626;1669;820;62;2544;2544
2016;30B;32;10801;10900;1651;1701;830;63;2576;2576
2016;30B;32;10901;11000;1679;1733;831;65;2608;2608
2016;30B;32;11001;11100;1708;1765;841;66;2640;2640
2016;30B;32;11101;11200;1736;1797;850;67;2672;2672
2016;30B;32;11201;11300;1765;1829;860;68;2704;2704
2016;30B;32;11301;11400;1794;1861;869;69;2736;2736
2016;30B;32;11401;11500;1822;1893;879;71;2770;2770
2016;30B;32;11501;11600;1851;1925;880;95;2805;2805
2016;30B;32;11601;11700;1880;1957;890;122;2840;2840
2016;30B;32;11701;11800;1908;1989;899;149;2874;2874
2016;30B;32;11801;11900;1937;2021;909;176;2909;2909
2016;30B;32;11901;12000;1966;2053;918;203;2946;2946
2016;30B;32;12001;12100;1995;2085;928;230;2981;2981
2016;30B;32;12101;12200;2023;2117;929;257;3016;3016
2016;30B;32;12201;12300;2052;2149;938;284;3050;3050
2016;30B;32;12301;12400;2081;2181;948;311;3085;3085
2016;30B;32;12401;12500;2109;2213;958;338;3122;3122
2016;30B;32;12501;12600;2138;2245;967;365;3157;3157
2016;30B;32;12601;12700;2167;2277;977;392;3192;3192
2016;30B;32;12701;12800;2195;2309;986;419;3226;3226
2016;30B;32;12801;12900;2224;2341;987;446;3261;3261
2016;30B;32;12901;13000;2253;2373;997;473;3298;3298
2016;30B;32;13001;13100;2282;2405;1006;500;3333;3333
2016;30B;32;13101;13200;2310;2437;1016;527;3368;3368
2016;30B;32;13201;13300;2339;2469;1025;554;3402;3402
2016;30B;32;13301;13400;2368;2501;1035;581;3437;3437
2016;30B;32;13401;13500;2396;2533;1036;608;3474;3474
2016;30B;32;13501;13600;2425;2565;1046;635;3509;3509
2016;30B;32;13601;13700;2454;2597;1055;662;3544;3544
2016;30B;32;13701;13800;2482;2629;1065;689;3578;3578
2016;30B;32;13801;13900;2511;2661;1074;716;3613;3613
2016;30B;32;13901;14000;2540;2696;1084;746;3650;3650
2016;30B;32;14001;14100;2569;2730;1085;775;3685;3685
2016;30B;32;14101;14200;2597;2768;1095;808;3720;3720
2016;30B;32;14201;14300;2626;2802;1105;837;3754;3754
2016;30B;32;14301;14400;2655;2837;1114;867;3789;3789
2016;30B;32;14401;14500;2683;2872;1124;897;3826;3826
2016;30B;32;14501;14600;2712;2906;1134;926;3861;3861
2016;30B;32;14601;14700;2741;2944;1135;959;3896;3896
2016;30B;32;14701;14800;2769;2978;1145;988;3930;3930
2016;30B;32;14801;14900;2798;3013;1154;1018;3965;3965
2016;30B;32;14901;15000;2827;3048;1164;1048;4002;4002
2016;30B;32;15001;15100;2856;3082;1173;1077;4037;4037
2016;30B;32;15101;15200;2884;3120;1183;1110;4072;4072
2016;30B;32;15201;15300;2913;3154;1193;1139;4106;4106
2016;30B;32;15301;15400;2942;3189;1194;1169;4141;4141
2016;30B;32;15401;15500;2970;3224;1204;1199;4178;4178
2016;30B;32;15501;15600;2999;3258;1228;1228;4213;4213
2016;30B;32;15601;15700;3028;3296;1261;1261;4248;4248
2016;30B;32;15701;15800;3056;3330;1290;1290;4282;4282
2016;30B;32;15801;15900;3085;3365;1320;1320;4317;4317
2016;30B;32;15901;16000;3114;3400;1350;1350;4354;4354
2016;30B;32;16001;16100;3143;3434;1379;1379;4389;4389
2016;30B;32;16101;16200;3171;3472;1412;1412;4424;4424
2016;30B;32;16201;16300;3200;3506;1441;1441;4458;4458
2016;30B;32;16301;16400;3229;3541;1471;1471;4493;4493
2016;30B;32;16401;16500;3257;3576;1501;1501;4530;4530
2016;30B;32;16501;16600;3286;3610;1530;1530;4565;4565
2016;30B;32;16601;16700;3315;3648;1563;1563;4600;4600
2016;30B;32;16701;16800;3343;3682;1592;1592;4634;4634
2016;30B;32;16801;16900;3372;3717;1622;1622;4669;4669
2016;30B;32;16901;17000;3401;3752;1652;1652;4706;4706
2016;30B;32;17001;17100;3430;3786;1681;1681;4741;4741
2016;30B;32;17101;17200;3458;3824;1714;1714;4776;4776
2016;30B;32;17201;17300;3487;3858;1743;1743;4810;4810
2016;30B;32;17301;17400;3516;3893;1773;1773;4845;4845
2016;30B;32;17401;17500;3544;3928;1803;1803;4882;4882
2016;30B;32;17501;17600;3573;3962;1832;1832;4917;4917
2016;30B;32;17601;17700;3602;4000;1865;1865;4952;4952
